Escenario 3

Parametros agente
radioAgente	3.0
radioObstaculos	20.0
cantidadAgentes	300.0
cantidadObjetivos	1.0
rangoDeInteraccion	25.0


Parametros del modelo
c3	0.2
zonaVirtual	15.0
parametroObstaculos	1.0
velMax	4.0
MaxPol	180.0
c1	0.01
MaxExt	610.0
c2	0.2

Iteracion	Extension	Polarizacion	Factor colision	Consistencia extension	Consistencia polarizacion	Calidad


215	138.5517	20.9404	0.0000	0.7729	0.8837	0.8283	
216	138.4269	20.6841	0.0000	0.7731	0.8851	0.8291	
217	138.1346	20.5315	0.0000	0.7735	0.8859	0.8297	
218	137.9358	20.0832	0.0000	0.7739	0.8884	0.8312	
219	137.7285	19.6840	0.0000	0.7742	0.8906	0.8324	
220	137.4958	19.4900	0.0000	0.7746	0.8917	0.8332	
221	137.2389	19.5706	0.0000	0.7750	0.8913	0.8331	
222	136.9401	19.1859	0.0000	0.7755	0.8934	0.8345	
223	136.7591	18.9469	0.0000	0.7758	0.8947	0.8353	
224	136.6647	19.1370	0.0000	0.7760	0.8937	0.8348	
225	136.6216	18.5410	0.0000	0.7760	0.8970	0.8365	
226	136.4362	18.3183	0.0000	0.7763	0.8982	0.8373	
227	136.2204	17.4930	0.0000	0.7767	0.9028	0.8398	
228	136.0420	17.6116	0.0000	0.7770	0.9022	0.8396	
229	135.8689	17.0583	0.0000	0.7773	0.9052	0.8412	
230	135.7789	16.9769	0.0000	0.7774	0.9057	0.8415	
231	135.9229	16.6511	0.0000	0.7772	0.9075	0.8423	
232	136.1616	15.9239	0.0000	0.7768	0.9115	0.8442	
233	136.1643	15.9654	0.0000	0.7768	0.9113	0.8440	
234	136.0978	15.7351	0.0000	0.7769	0.9126	0.8447	
235	136.2498	15.4670	0.0000	0.7766	0.9141	0.8454	
236	136.2162	16.0438	0.0000	0.7767	0.9109	0.8438	
237	136.3066	15.0828	0.0000	0.7765	0.9162	0.8464	
238	136.3838	14.7351	0.0000	0.7764	0.9181	0.8473	
239	136.4372	14.3832	0.0000	0.7763	0.9201	0.8482	
240	136.5220	14.2617	0.0000	0.7762	0.9208	0.8485	
241	136.6998	14.1580	0.0000	0.7759	0.9213	0.8486	
242	136.9137	13.6786	0.0000	0.7756	0.9240	0.8498	
243	137.0036	13.6247	0.0000	0.7754	0.9243	0.8499	
244	137.0794	14.0909	0.0000	0.7753	0.9217	0.8485	
245	137.1411	13.7178	0.0000	0.7752	0.9238	0.8495	
246	137.1109	13.4661	0.0000	0.7752	0.9252	0.8502	
247	137.1244	12.6717	0.0000	0.7752	0.9296	0.8524	
248	137.2420	12.6247	0.0000	0.7750	0.9299	0.8524	
249	137.4526	12.6150	0.0000	0.7747	0.9299	0.8523	
250	137.5578	12.3140	0.0000	0.7745	0.9316	0.8530	
251	137.7060	11.9770	0.0000	0.7743	0.9335	0.8539	
252	137.7056	12.1464	0.0000	0.7743	0.9325	0.8534	
253	137.7855	12.0816	0.0000	0.7741	0.9329	0.8535	
254	137.8025	11.7750	0.0000	0.7741	0.9346	0.8543	
255	137.8972	11.4402	0.0000	0.7739	0.9364	0.8552	
256	137.9412	11.3003	0.0000	0.7739	0.9372	0.8555	
257	138.1419	11.5941	0.0000	0.7735	0.9356	0.8546	
258	138.2689	11.3504	0.0000	0.7733	0.9369	0.8551	
259	138.4189	11.9791	0.0000	0.7731	0.9334	0.8533	
260	138.4557	12.1479	0.0000	0.7730	0.9325	0.8528	
261	138.3949	11.9133	0.0000	0.7731	0.9338	0.8535	
262	138.3727	12.1723	0.0000	0.7732	0.9324	0.8528	
263	138.3175	12.7082	0.0000	0.7733	0.9294	0.8513	
264	138.1577	12.0959	0.0000	0.7735	0.9328	0.8532	
265	138.0704	12.5586	0.0000	0.7737	0.9302	0.8519	
266	137.9700	12.1819	0.0000	0.7738	0.9323	0.8531	
267	137.9703	12.4812	0.0000	0.7738	0.9307	0.8522	
268	138.0091	13.0745	0.0000	0.7738	0.9274	0.8506	
269	138.2226	12.6833	0.0000	0.7734	0.9295	0.8515	
270	138.4658	12.7664	0.0000	0.7730	0.9291	0.8510	
271	138.5804	12.6245	0.0000	0.7728	0.9299	0.8513	
272	138.6819	13.0365	0.0000	0.7727	0.9276	0.8501	
273	138.9556	13.2172	0.0000	0.7722	0.9266	0.8494	
274	139.1766	13.2046	0.0000	0.7718	0.9266	0.8492	
275	139.4856	13.2932	0.0000	0.7713	0.9261	0.8487	
276	139.6133	13.6329	0.0000	0.7711	0.9243	0.8477	
277	139.6379	13.7069	0.0000	0.7711	0.9239	0.8475	
278	139.5439	13.8797	0.0000	0.7712	0.9229	0.8471	
279	139.5479	14.3857	0.0000	0.7712	0.9201	0.8457	
280	139.5797	14.1584	0.0000	0.7712	0.9213	0.8463	
281	139.4984	13.9974	0.0000	0.7713	0.9222	0.8468	
282	139.4666	13.9243	0.0000	0.7714	0.9226	0.8470	
283	139.4731	14.0746	0.0000	0.7714	0.9218	0.8466	
284	139.4612	13.9427	0.0000	0.7714	0.9225	0.8470	
285	139.4692	14.2731	0.0000	0.7714	0.9207	0.8460	
286	139.3745	14.3632	0.0000	0.7715	0.9202	0.8459	
287	139.4145	14.2753	0.0000	0.7715	0.9207	0.8461	
288	139.5689	14.3703	0.0000	0.7712	0.9202	0.8457	
289	139.7523	14.1270	0.0000	0.7709	0.9215	0.8462	
290	139.8826	14.3270	0.0000	0.7707	0.9204	0.8455	
291	139.8878	13.7526	0.0000	0.7707	0.9236	0.8471	
292	139.8902	13.8380	0.0000	0.7707	0.9231	0.8469	
293	140.0621	13.8209	0.0000	0.7704	0.9232	0.8468	
294	140.3029	13.6622	0.0000	0.7700	0.9241	0.8470	
295	140.4642	13.9328	0.0000	0.7697	0.9226	0.8462	
296	140.6971	13.7739	0.0000	0.7693	0.9235	0.8464	
